,brand_id,title
398765,12820,TOSIBOX
398769,17731,GDW Werkzeugmaschinen
398952,3594,BKL
398979,4824,REEL
399208,1362,Loctite
399495,12349,A.R.I Flow Control
399663,17720,Prillinger
399775,16593,Hübner Elektromaschinen
399795,17515,DOS&DONTS
399851,12184,LKE \/ L.K.E.
399936,17691,Quadient
399973,17365,UTEC Controls
400000,8533,VA Technology
400004,17714,DSD-Dostál
400341,17704,Remer
400549,5164,Beretta
400641,5872,ANKER Lacing Systems (marke of Flexco)
400652,14250,Bird Gard
400771,17016,SIJ ELEKTRODE
401058,15269,QANTEK Technology Corporation
401103,17663,Langenfeld CNC Technik
401127,3897,Noiseken
401209,15484,Citaku
401305,3874,Branson (brand of Emerson)
401349,17688,SMOG-HOG (brand of Dynacom)
401441,8758,GEMSA
401498,7355,SCHUHMANN
401514,17683,HKB Ketelbouw
401642,3556,TDE Macno
401862,12131,Francotyp
401938,15063,OPTIMEX
401985,2862,CRE Rösler Electronic
402071,4279,Würth Wurth
402073,1900,Litton  brand of (Northrop Grumman Corporation)
402186,7241,ONEhalf20
402207,17739,Triton (brand of Pentair)
402243,14555,Protect-Air
402356,17675,S&B Verpackungsmaschinen
402412,17666,GMP Slovakia
402530,8747,Solberg International
402554,6557,Buderman
402604,12019,Werner Hansen
402658,15974,IFH Filter
402709,17671,OSCA.CORNARA
402895,13329,Descote
403181,17665,KNIGHT
403193,17784,power motors
403338,8867,Radiocer
403354,12112,RÖDERS
403421,9833,PHILIPP ACON-Hydraulik
403502,15616,MARIO FRIGERIO (brand of MFL Group)
403545,17089,RST GmbH
403564,5038,Gabbioneta (brand of Weir Group)
404072,8431,Schiess-Froriep
404078,17660,VOORTMAN
404160,11109,ENA Heat Technologies
404197,6953,Unitex Seil-Baur
404205,13522,Otto Stüber \/ Otto Stueber \/ Otto Stuber
404417,15034,Towler
404441,14440,Habermann Pumpen
404478,8600,Schneider Kreuznach
404623,19458,Hansen Transmissions
404660,17659,Jenni EMB
404664,16602,MMM SAN-EMU
404835,17656,MOSNIC
404883,9766,Goodsky (Relais)
404936,11433,POKÓJ
404967,8608,Dutair
405119,17654,Q-Lab
405147,7233,Parker Filtration
405356,17563,BarcolImpressor
405377,17600,bft-automation
405414,10299,Testing Machines
405418,17653,Xtraflex
405562,15915,CABE
405615,17649,Yooyoun
405666,17650,SeaPlus
405730,12193,EL.CO. Srl
406199,181,ESGO Energietechnik und Schaltgeräte
406364,762,Hartmann
406366,14718,Armaturen-Wolff
406379,17562,AMCOL
406390,10924,SLB Bearings
406424,4104,Knorr Bremse
406648,17023,TOS VARNSDORF
406668,17598,GENERAL MECCANICA
406740,15871,VATRON
406945,2448,MeccAL
407181,715,eWON (brand of HMS)
407232,10412,Daitche Crane
407536,13081,HYDRO ZNPHS
407657,1235,Spitznagel
407708,7122,ROLLICO Rolling Components
407768,10150,Vulcan Technic
407937,17565,BAQ
407947,14548,Equilibar
408008,11724,Hamburger Transformatorenbau
408116,7202,Bovone
408556,17555,LUVRA Hydraulik und Regeltechnik GmbH
408579,17552,Fire Research
408700,17573,REKOBA
408729,15557,VKK STANDARDKESSEL
408776,7070,Neubert-Glas
408841,17572,VENTREX
408869,2648,MCF
409009,5151,Elteco
409203,19421,Zimmermann
409386,17557,JK Pneumatik
409618,7992,JWC International
409635,17538,BOSCHE
409677,17561,BTU
409703,15224,Horst Benzing
409861,17558,Radicon
409997,11919,Käfer
410032,6576,SABIC  Innovative Plastics
410057,680,Selectron
410262,17554,Walter Electric
410276,13129,UNITERM s.r.l.
410400,13666,PROGNOST
410542,16347,Hawkes Technical
410593,7207,KDrills
410783,5662,Huebner Berlin
410802,17593,KOCH MACHINERY AND TECHNOLOGY GMBH
410873,5896,Polar Bear
410922,9144,Huhn Rohrbacher
410923,17390,Astraada
410984,8367,PPC \/ Power Plus Communications
411101,17526,FTS Welding
411171,14341,Vigortronix
411296,17545,LISTENOW
411338,12791,VDE special product \/ v.d. Elsen
411340,17542,ScanMaster
411426,11655,TanGas
411519,6162,ASTOS Machinery a.s.
411637,17540,Blackfive
411763,4152,Beurer
411772,17533,EARTH SYSTEM
411899,10756,Osaki Dengyosha
412098,17534,AFT Precision
412106,10870,FLUIDRA
412250,17532,Goldhofer
412526,6228,
412544,16016,Prvomajska
412717,16821,Ammonit
412741,16846,WEILER ITALIA
412881,17496,ELEKTROMONTEX
412993,377,WSK-Elektronik
413044,13147,Rotair S.p.A.
413054,9973,IGS Industries
413181,17528,TQ-Systems
413310,16142,Electrotherm Heater
413448,17525,Berief
413532,17510,Van Bodegraven Elektromotoren
413575,17523,Zettlex
413609,17522,Ocmer Grandi Impianti
413787,14276,Elex
413881,17468,Trimaco
413960,6226,Andrew
414064,16909,Group VH
414240,17484,Bruno Folcieri
414299,5681,MY-COM
414305,12752,Verstegen Grijpers
414330,17471,BOZZA
414346,1246,SEPA EUROPE
414383,4355,MAFIX Hydraulik
414467,10784,SIC
414572,17455,REALMECA
414628,17513,Electro Industries
414790,16326,Semitec
415011,7738,N-Wissen
415033,17503,Accurion
415034,4840,PHLOX
415135,15232,Peter Hirt
415274,14996,Orbisphere
415320,5746,Air Liquide
415489,17501,Rapid air
415611,17494,Hexaplan
415657,5578,COMOTI
415705,17470,Batz Leuchtsysteme
415919,6641,Bimec
416003,17489,NOP
416059,17491,Koller und Bichler
416141,1807,CENTRA LINE (brand of Honeywell)
416200,9152,T&B electronic
416236,17483,ELROTEC
416265,17485,Becker & Hickl
416328,13325,AMETEK Switch
416444,17478,Envirco
416455,17493,SKP
416569,11248,Advanced Machinery
416657,17474,Ashton Seals Ltd
416706,15689,PAMA
416759,17481,Foras
416830,11394,1-CUBE
416908,17450,TECNOTION
417123,2218,Guillemin
417184,4554,Salvatore Robuschi pumps
417238,8784,Nortek Global HVAC
417538,17477,INTOS
417804,8356,MICROMO (brand of Faulhaber)
417825,14545,HICO OLEODINAMICA
418007,9774,DTE
418040,17453,sicelub
418166,17457,Marlin
418303,17465,Huzap
418466,16676,Brother International
418678,17466,TARTLER
418786,17449,GALVATEC
419015,17463,Abelko
419102,17459,TAIWAN ALPHA
419246,1939,DiNatale-Bertelli
419351,11552,IVA Schmetz
419426,15409,Sodimate
419715,13879,Apator Control
419859,7346,Franz Haas
420008,7497,MBE Germany
420165,17393,Tec Scandinavia
420276,17442,Paramount Die
420357,13200,Gravograph (brand of Gravotech)
420387,5202,B&C
420391,5935,ProfiMaster
420500,17436,UV-Product
420605,17428,marine wichard
420663,3838,Fixtest
420673,17433,DBM S.p.A. a socio unico
420683,12128,BZO-PNEUMATIK
420720,12028,STA
420733,17438,Sung Shin Rolling
421178,15983,FERMAT Machine Tool
421251,15273,Precision Devices Inc.
421296,961,Bosch Automotive
421430,17437,Walter Schumacher
421466,7237,AQUATRACE \/ AQUATROX \/ ZIROX \/ OXYMASTER \/ OxyTrans (brand of DKS Engineering)
421496,15138,ERFURT Ziehpresse
421586,17434,Group Four
421642,8501,Raltron Electronics
421865,16922,Schimpke
421910,17425,Motionics
421919,13621,KLOSE-Antriebstechnik
421945,17410,CHEMMA
421990,11620,SIMOGEAR
422105,785,Nibe
422136,17417,National Power
422550,4835,UNITED ELECTRIC
422627,17429,BASCO GmbH
422637,12048,Elasto
422838,17427,Graf-Companies
422891,12908,Oil States Industries
423236,17419,BRAGA
423331,758,Kabelkonfektion
423686,15618,Micromat
423717,15041,Vogt
423719,17418,Jahnsmüller \/ Jahnsmuller
423872,17422,Cavagna
424214,17421,Prevac
424229,17413,MASZYNA
424288,19966,Flückiger Hydraulik
424321,17400,BETH
424384,6369,Getecha GmbH
424558,7310,Rema Tiptop
424612,8464,Absolute Process Instruments
424614,10105,Kempf
424736,17401,Mosmatic
424953,11252,Muromoto
424958,14670,DELTAGALVANO
424963,17415,MH CONNECTORS
425139,8230,Zemic
425160,12765,BWO Elektronik
425390,12111,Measurement Computing
425501,10388,LampTech
425503,11820,M+F Mess- und Fördertechnik
425541,3457,Hofamat
425627,17392,Servoplan
425955,18491,TORQUEMETERS
426045,17391,WORLD CHEMICAL
426046,17387,PACO
426052,17402,Motion Controls
426054,17174,VanSystem
426114,11873,RTG-Regelungstechnik
426115,17389,"COMET SYSTEM, s.r.o."
426245,17368,Leader Pumps
426412,591,MERCOTAC
426433,3401,Franz Eckert
426528,830,Mascot
426601,17396,Nexson Group
426638,17006,Fassco
426732,1567,AVX
426778,280,Italora
426829,17394,Ferrus Power
426838,2069,TULSA WINCH
426897,6145,FAIRFILD
427125,16204,EXAKT
427172,16856,D&E \/ DE BEARINGS
427259,5119,BOA BKT
427261,13624,CITO
427314,7842,Tekno Hose
427353,119,Dodge Bearings (Brand of ABB)
427523,8334,OLTEN
427590,12845,SANGEL
427842,265,Anritsu
428091,17291,BASO
428114,12813,KBC
428217,14682,MEDOTec
428235,3174,EHC Teknik
428241,1191,Vitrohm
428295,10926,Vecchiato
428429,10094,Iskra Mahle
428496,8108,Ventico (brand of COLMANT CUVELIER RPS)
428516,11003,Manocomb
428682,12469,RED-RING
428735,12174,G. Fluid
428779,15360,Campini Corel
428783,15334,Hydro-Fluid
428785,16935,TRITAN
428906,17385,ORBIS BV
428930,16160,PROTEM
428976,17382,Telewave
428988,9466,AM2C (brand of Provisur Technologies)
429129,16384,Coime
429155,6696,Green Filter
429251,16882,ELIVAC
429284,17381,STATEK CORPORATION
429335,7334,DKK Corp
429380,12447,Helling
429428,2527,GE
429526,8240,E.P.R.
429532,921,FUNKE WÄRMEAUSTAUSCHER APPARATEBAU
429616,1983,Flottmann
429675,17375,S-Products
429712,17372,Elektratherm
429775,17253,​Security Engineering
429865,12839,Baumer S.r.l.
430060,17369,LECTRODRYER
430167,16094,Buehler Group \/ Buehler Ecoline
430294,17302,FIOLA
430350,7414,Mastervolt
430389,10191,LDI Industries
430406,3752,OSF Controls
430489,17010,Wille gmbh
430629,14906,Cividac
430841,17362,ERREBI
430871,9002,Elektron
431218,15101,HEAMAR
431588,17356,TSR Parts
431598,17355,Fagus-Grecon
431617,9824,Heun Funkenerosion
431673,17342,TAMPOMARK
431911,8669,PVA TePla
431913,12642,Nordinkraft
432295,7956,TRUNINGER
432342,3010,Weston Oilfield Engineering
432440,15149,Godex
432724,1845,PIV Antriebe
432886,17305,3P Performance
432967,17100,Kawaso
432994,6595,Fuchs Lubritech
433016,17340,Brenal
433401,2635,GAMAK
433442,3627,Planar Systems
433585,7501,ASCOJET
433674,2272,Emerson Vanessa
433686,12573,Deckel Maho
433942,1848,unidrive
433945,5798,Thermo Scientific
434125,4370,DR BOY
434231,5092,Sintrones
434249,13075,SIGMA KOKI
434252,20577,Tenneco
434280,1544,Busch-Jaeger
434335,11741,Uhrhan & Schwill Schweißtechnik
434374,12988,Five motori elettrici
434500,17278,Night Master Marine
434565,2325,RGS Vacuum Systems
434692,16369,SEIKO Flowcontrol
434836,6690,Sierra Wireless
435220,16375,BDL Maschinenbaugesellschaft
435281,8746,BPS Technologie
435283,17326,Beckett
435427,7459,IRCON (brand of Fluke Process Instruments)
435523,6746,Darfon
435593,17323,KE-ARM
435622,9422,Nelden
435691,10426,TOYODA VAN MOPPES
435838,10516,REICH FoodSystems
435867,15071,Tercesa
436064,17306,VISIO NERF
436184,17273,RP Mecatrónica
436348,3824,Striko
436355,17317,HAUG BÜRSTEN
436365,8154,Vardex
436641,11298,WON
436721,7046,PRE-VENT
436881,8304,Valmet Automotive
436947,17309,Friedrich Strack
437307,10382,EMG Elettronica (brand of NIDEC)
437308,10522,WALMEC
437416,742,Geppert Rührtechnik
437620,17177,WiTechs
437661,11632,MHM Electronic
437675,17293,INSTOCK
437996,8936,Chled
438028,14462,TOYO VALVE (brand of KITZ Corporation)
438070,5501,SOTIC
438080,17288,OMAX AUTOS
438119,17264,IMCAR
438144,14536,Automation Technology
438320,4283,Wörner Worner
438328,9148,ZIEHL ABEGG (Kundenschutz)
438414,11335,Hans Buhler&Co
438495,1650,bedea
438547,17276,ibb Büro Becker
438891,15165,Berthiez (brand of Starrag Group)
438951,17120,Ducasse
438976,15389,Euro2000
438990,17242,Solar Converters
439163,10656,Leifert Induction
439191,13018,Daqtix
439197,11062,LubTec
439213,11400,SMAG  Lifting Technologies
439255,17277,van Remmen UV
439259,15681,VELO
439675,9951,MicaFlex
439830,15392,mk-messtechnik
439840,11052,CIMO
439863,17240,Vivaldo
439956,17231,HML Haseneder Maschinenbau
439982,12742,Atexxo Manufacturing
440124,10989,VDH Products
440241,17266,MOFFAT
440345,14028,Cemo
440638,5400,NBS Technologies
440663,6545,Prädifa
440754,13348,Soraluce
440853,17222,Fagerberg
441102,971,Teknovi
441279,9329,"HASHIMOTO DENKI USA,INC."
441465,17441,Z.M.KOLNO  (Brand of Bison-Gruppe)
441537,17258,TREMEC
441742,14457,LEONI Transportation (BETAtrans)
441747,17252,Custom Cylinders
442188,14509,Gebr. Schmidt Ventilatorenbau
442265,17246,thiele & fendel
442404,5934,ASI Elecrtic
442455,11095,Schmucker
442644,17243,Schuler Apparatebau
442679,3176,
442835,7335,IST - International Sensor Technology
443033,15245,VITROHM Holding GmbH
443391,17236,piezo system
443595,2223,SafeLine
443622,8544,Saar HK Electronic
443651,8301,KASTNER Metallverarbeitung
443673,17171,F. ZIMMERMANN
443734,13489,Eisemann Generators
443746,17228,FITSCHA HYDRAULIK
444040,15077,FPE Srl
444076,9400,Satexomm
444292,9225,STANDARD HIDRAULICA
444299,8262,Magido Group
444383,17226,ISW Gasanalytik
444396,16789,MIFARE
444610,14871,Amarilo
444799,15992,LEAX Detmold \/ Gebr. Brinkmann
444835,11145,SAWATEC
444949,10826,Konfektronic
445003,8463,IWATSU TEST INSTRUMENTS
445269,17179,Thermolec
445399,16112,Ametsis
445545,17219,Schauf
445600,17216,airpower
445687,5145,CT Brand
445830,17212,Werner Krauter
445990,17213,OZONE WATER SYSTEMS
446181,7516,FLEX
446507,17204,Sauris
446514,1335,Molykote
446563,17098,IDEAL-TEK
446837,7911,KJELBERG FINSTERWALDE
446905,8427,Genetix Merrick
446910,8977,Bertoncello
447568,2478,BMW
447729,5225,ZPAS
447762,5052,DOLI Elektronik
447896,10304,AVAT Automation
448057,9234,Lodematic
448145,17189,NOKIAN Hakkapeliitta
448146,8327,ARMAK
448185,17166,Proni
448405,7717,CNB electronique
448435,4595,Typhoon
448535,8838,BITO-Lagertechnik Bittmann
448593,17194,Tummers
448634,17180,Crameda
448689,10577,G.R.A.S.-Tippkemper
448739,4410,West
449032,5644,CHIORINO
449074,2332,MIRA
449150,1919,COOPER (brand of SKF)
449186,17143,FPL \/ F.P.L.
449258,5133,Tessaro Avvolgimenti Srl
449384,17165,Lykkegaard
449471,11599,GROTH
449501,17182,FANTON
449692,6762,HARLAND
449813,17181,AUO
449825,9145,Sonic
449857,14940,Gorny
450101,17153,Tridium
450102,17178,Veenstra
450150,15278,"MtronPTI, Inc."
450213,17150,C.I.C. JAN HŘEBEC
450272,17270,H+Valves
450412,17170,Schuller
450553,12679,Cascade
450654,6368,SIMAR
450927,17167,Kaimann
450943,10237,Lindemann
451054,10726,Static \/ StopStatic
451206,17186,Saurer Volkmann
451238,6764,Buehler Motor
451249,4710,KUKA
451388,17144,elc Construction Electronique
451504,17154,KRAISS & FRIZ
451525,14134,TEKNE
451563,2754,Canon
451858,7616,HY-PRO - Valves
452005,4486,SKC Gleittechnik
452092,7773,NASCO
452142,2475,Winner
452310,107,Parvex (brand of Parker)
452412,12232,GARBARINO & TITONEL
452493,17025,Sicli
452639,3596,Anybus-Com CANopen (brand of HMS)
452687,3544,Bahr Modultechnik GmbH
452698,17115,BARETTI
452760,16918,NewElec
452938,3826,JEC (Brand of Verder)
453149,14645,GÜTHLE \/ GUTHLE
453184,17141,Welgro
453245,12030,JBJ Techniques
453323,10403,TOS Hostivar
453366,7520,AKIM
453415,4686,Ameridrives (Brand of Altra Industrial Motion)
453442,11496,Industrieregler
453478,4862,Amarell GmbH & Co. KG
453507,9006,
453664,16866,Sirocco
453908,11847,Cosmo
453970,14036,AMETEK Signal Recovery
453976,8094,WEDA
454152,4685,Technolit
454419,4669,Walter Schrickel \/ WS Walter Schrickel
454473,6589,Divinol
454756,17127,BDM Leather & Canvas
454846,5643,DITTON
454880,15649,Kaiser Ventilatorenbau
454983,16698,Bank charges
455010,15833,GenusTech
455084,14561,KUBÍČEK VHS
455232,17061,A. Latusek
455275,2737,Newman Labelling Systems
455354,8244,Layrton
455367,17111,Soehnle
455432,17083,Bruciatori Santin
455604,17053,MSP Machine Solution Providers
455833,14026,2mag
455935,15732,PAPEC
455973,17103,Be-Ge Seating
456128,13673,Witte Barskamp
456220,17042,oddesse
456263,3274,NACHI Bearings
456549,17102,Keicher
456673,14235,qe quality
456734,6349,LEUSCH
456794,4778,Megam
456799,12302,Blucher \/ Blücher (a WATTS Brand)
457034,17097,dk FIXIERSYSTEME
457203,17079,SILEC
457434,7108,Kullen Koti
457535,14493,JOSVAL Compresores
457571,17067,Wells CTI (brand of Sensata Technologies)
457858,607,Zenit
457860,17077,Net Safety (brand of Emerson)
457932,17075,Jet-Tek
458040,3575,
458360,17071,Eemeli
458385,6378,R+B Filter
458667,17055,Fait Group
459060,17057,SUXXESION
459119,11897,Wärtsilä Wichmann
459212,17054,FIEM ELETTROMECCANICA
459416,7916,Centaflex
459423,14823,SAFERACK
459427,17043,Sundström
459730,16397,AMDP \/ A.M.D.P.
459809,16529,LB Italia
459923,11923,AMETEK Dynamic Fluid Solutions
459952,16990,MAXIMART
459998,5492,Simon Electric
460110,5543,LAPUA-KETJUT OY
460131,7893,AROS (Exkl.)
460215,1551,Bosch Elektrowerkzeuge
460238,19834,Airgroup
460447,3852,Lamborghini Trattori
460627,13366,Diegner & Schade
460693,3518,HigraMIX
460698,17022,ASTRO Strobel
460759,17021,Hidromek
460838,17037,Fratelli Fontana
460967,17012,FUNK Dichtungstechnik
461012,17034,MISTRA
461027,9544,VACUDEST
461543,17024,March May
461574,10208,Bagsik Альтернатива Dynisco
461635,3577,Bagsik
461641,17026,DYNAMENT
461902,12815,ITS Industrial Temperature Sensor
461987,3942,STON
462121,13501,ProDVX
462281,13844,77 Elektronika
462420,16971,Houcon
462547,17020,Manupackaging \/ Manuli Stretch
462550,9297,Schwarte Milfor
462574,13559,SEEFRID
462593,17017,AST Bearings
462661,16927,Kopar
462870,7085,SAT STERLING
463178,16976,Dagard
463250,14089,Carter (Brand of EATON)
463489,17001,GlobeTech
463511,17009,Herrmann Burners
463513,16974,3KARE
463583,5792,
463609,7421,Cristec
463648,12103,August Friedberg
463690,16982,ALUMA
463738,16968,Nissin Machine
463774,12486,imsystem
463874,5085,Multitech
463882,17003,ACT Test Panels
463902,16998,schuett-biotec
464238,16999,Groves
464311,14112,Cormach
464565,16987,CTi Sensors
464566,14644,TWE Dierdorf
464568,12288,Conrader
464728,1935,
464839,4056,GYS
464894,16981,EasyLan
464903,12143,Aeroscout
464957,16889,Meulenbroek
465146,16985,TECNO DIAMANT
465248,11600,WME Power Systems
465476,16980,Eni
465757,16977,Madison
465840,12783,LaGrange Products
465985,16973,KIS CORPORATION
466089,12399,Singer-Instruments and Control
466137,11281,Bentel
466170,2843,Blumenbecker
466276,13770,
466408,3040,Shaffer (brand of National Oilwell Varco)
466410,1103,Plenty (Brand of SPX FLOW)
466430,9553,Prima Electro
466744,9612,Safan Darley
466850,16963,Maschinpex
466869,16962,Flexider Industrial
466909,13615,LJU Automatisierungstechnik
466931,3785,Igloo
466964,8862,THERMOKEY
466977,7674,Alfred Gruber
467043,15552,ADVANCED RADIOTECH
467190,16954,Benzenberg & Zemke
467215,16868,ISI Umwelttechnik
467334,16960,Sea Marconi
467579,14176,Behringer (brand of SOL Group)
467646,14374,Silicable (Brand of Omerin )
467816,9498,EGEBJERG \/ ACO FUNKI
467824,16952,Parr Instrument
467869,3459,Virotec
467872,16951,SIMEX Motors
468033,16949,FiberCell
468183,12830,PGR Drive Technologies
468260,6534,SPX - Power Team
468344,16944,GH Electrotermia
468387,5478,Kinco
468419,16667,Mennicken
468466,5442,OSSBERGER
468581,6878,Galan
468654,16945,Friedhelm Finke
468830,3510,IHSE
468966,13166,Rineck
469127,16320,STANDARDKESSEL BAUMGARTE
469157,4866,AppliChem
469200,16871,PGT Precision Gage & Tool
469362,16137,MTI Industrial Sensors
469371,16930,Druschke
469425,12601,SCHUPP
469507,5837,
469511,16933,kice
469527,138,
469558,16929,Hempe
469876,13601,Unimotor FM
469901,13676,Plasser
470078,11829,HAKE
470098,4971,Seydelmann
470352,9794,Morando Rieter
470506,5262,Telstar Technologies
470658,16921,Reggiani Ermes
470793,16917,Magnetool
470888,7097,
471166,12307,PUMP ELIMINATE
471407,14939,GODIVA
471451,8399,KentiX
471587,18864,WWL GmbH
471859,9493,HW Sensor Messtechnik
471945,12215,stark
471993,16905,Fischer Italia
472097,16903,Innopower
472107,16070,CARLTON TECHNOLOGIES
472171,16471,ZSE Electronic
472306,2016,Cimon
472491,16873,CONDAT
472832,16893,SPIE Netherlands (SPIE Nederland)
472961,16894,Platon
472963,3768,Klaus Faber
473067,16853,MPD \/ Micro Power Direct
473251,12491,Lowe
473413,16720,GW INDUSTRY
473456,16891,keya switches
473462,10687,Check-All Valve
473479,13571,Laygo Gaskets
473522,10300,BMZ
473728,8130,PICOMAX Fräsmaschinen
473845,5159,Cugir
473861,8586,Crison
474027,16878,TROST (KSM ServiceTechnik)
474338,16854,Plüss
474381,12977,ZUTHER
474489,2398,TEA (Technische Antriebselemente)
474889,9008,ALFA Instruments
474953,2316,MCCROMETER
475050,12946,MECCANICA PI.ERRE S.R.L.
475061,7728,ITOH DENKI
475286,610,Emerson Climate Technologies
475515,7096,Qubiqa Esbjerg
475718,8912,SERECO
475744,1499,Duracell
475998,15917,Ambi Smeersystemen
476050,15961,BOFAB
476055,7341,Chemours
476202,3310,Instromet
